source_date,source_time,dataset,instrument,surface,tenor,metric,value,unit,source_url,retrieved_at_utc,raw_sha256,attributes_json
2026-08-31,16:00,options,USD.CNY,ATM,18M,implied_vol_ask,3.4,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,18M,implied_vol_bid,3.0,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,18M,implied_vol_mid,3.2,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,1D,implied_vol_ask,1.5,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,1D,implied_vol_bid,1.5,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,1D,implied_vol_mid,1.5,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,1M,implied_vol_ask,1.5719,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,1M,implied_vol_bid,1.5719,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,1M,implied_vol_mid,1.5719,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,1W,implied_vol_ask,1.28,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,1W,implied_vol_bid,1.28,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,1W,implied_vol_mid,1.28,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,1Y,implied_vol_ask,3.04,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,1Y,implied_vol_bid,3.04,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,1Y,implied_vol_mid,3.04,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,2M,implied_vol_ask,1.8171,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,2M,implied_vol_bid,1.8171,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,2M,implied_vol_mid,1.8171,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,2W,implied_vol_ask,1.35,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,2W,implied_vol_bid,1.35,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,2W,implied_vol_mid,1.35,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,2Y,implied_vol_ask,3.65,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,2Y,implied_vol_bid,3.15,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,2Y,implied_vol_mid,3.4,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,3M,implied_vol_ask,2.2,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,3M,implied_vol_bid,1.9,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,3M,implied_vol_mid,2.0661,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,3W,implied_vol_ask,1.4792,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,3W,implied_vol_bid,1.4792,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,3W,implied_vol_mid,1.4792,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,3Y,implied_vol_ask,3.8,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,3Y,implied_vol_bid,3.25,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,3Y,implied_vol_mid,3.525,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,6M,implied_vol_ask,2.51,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,6M,implied_vol_bid,2.51,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,6M,implied_vol_mid,2.51,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,9M,implied_vol_ask,2.8257,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,9M,implied_vol_bid,2.8257,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:00,options,USD.CNY,ATM,9M,implied_vol_mid,2.8257,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,a4b357e30153ca0fe0bcce7d8f1dd5c22a049157fb46bcf7a1e44be604b5e540,{}
2026-08-31,16:30,swaps,USD.CNY,,18M,forward_all_in,6.4436,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,18M,swap_points,-2762.5,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,1M,forward_all_in,6.7033,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,1M,swap_points,-165.2,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,1W,forward_all_in,6.7166,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,1W,swap_points,-32.05,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,1Y,forward_all_in,6.5376,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,1Y,swap_points,-1823.0,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,2M,forward_all_in,6.6915,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,2M,swap_points,-283.8,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,2W,forward_all_in,6.7135,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,2W,swap_points,-63.75,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,2Y,forward_all_in,6.3509,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,2Y,swap_points,-3690.0,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,3M,forward_all_in,6.6772,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,3M,swap_points,-427.0,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,3W,forward_all_in,6.7103,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,3W,swap_points,-96.0,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,3Y,forward_all_in,6.1774,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,3Y,swap_points,-5425.0,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,4M,forward_all_in,6.6608,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,4M,swap_points,-591.0,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,4Y,forward_all_in,6.0049,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,4Y,swap_points,-7150.0,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,5M,forward_all_in,6.6466,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,5M,swap_points,-733.0,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,5Y,forward_all_in,5.8299,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,5Y,swap_points,-8900.0,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,6M,forward_all_in,6.6326,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,6M,swap_points,-873.0,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,9M,forward_all_in,6.5856,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,9M,swap_points,-1343.0,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,ON,forward_all_in,6.7207,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,ON,swap_points,-4.07,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,SN,forward_all_in,6.7194,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,SN,swap_points,-4.54,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,TN,forward_all_in,6.7203,rate,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-08-31,16:30,swaps,USD.CNY,,TN,swap_points,-4.25,pips,https://www.chinamoney.com.cn/chinese/bkcurvfsw/,2026-08-31T17:06:09+00:00,1bb633bfcae2cfcedc90d3e836aa90574e362cb155cfe0e81b774fe4fad05ccc,{}
2026-09-01,14:00,reference_rate,USD/CNY,,,reference_rate_14,6.7206,rate,https://www.chinamoney.com.cn/ags/ms/cm-u-bk-fx/RefRateHis,2026-08-31T17:06:09+00:00,8bda592f7a147439af456e3603a1e7a44d07fbac29b289978bf42d88003227d8,"{""14:00"": ""6.7206"", ""原始日期"": ""31 Aug 2026"", ""货币对"": ""USD/CNY""}"
